word_id	stanza	loc	position	arabic	close	standard	edclose	variant	note	root	english
3314	313	d	1	مٗلَ	mola	mola	mola				
3315	313	d	2	هُمُوَفِقِيَ	humuwafiqiya	humuwafiqiya	humuwafiqiya				
69	7	b	1	فَاطِمَه	fāṭimah	fatimah	Fatima				and she said to Fatima:
3331	315	c	1	أُتٖنْدِ	uṯenḏi	utendi	uṯenḏi				
3332	315	c	2	وَ	wa	wa	wa				
3316	314	a	1	أَؤٗمْبَلٗ	aombalo	aombalo	aombalo				
3317	314	a	2	كْوَ	kwa	kwa	kwa				
3318	314	a	3	وَهَابُ	wahābu	wahabu	wahābu				
3333	315	c	3	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
3319	314	b	1	أَتَجِبُوَ	aṯajibuwa	atajibuwa	aṯajibuwa				
3320	314	b	2	جَوَبُ	jawabu	jawabu	jawabu				
71	7	c	1	شٖيْحٖ	shēḥe	shehe	shehe				"Sheikh Ali has got married --
3321	314	c	1	أَوْ	aw	au	aw				
3322	314	c	2	مْٹُ	mţu	mtu	mţu				
3323	314	c	3	نَجَرِبُ	najaribu	najaribu	najaribu				
74	7	d	1	خَبَرِ	khabari	habari	habari				have you heard the news?"
1442	134	c	1	كْوَ	kwa	kwa	kwa				They watched me,
3324	314	d	1	أَدَلِلِشٖ	aḏalilishe	adalilishe	aḏalilishe				
3325	314	d	2	وَصِيَ	waṣiya	wasiya	waṣiya				
3334	315	d	1	وَ	wa	wa	wa				
3335	315	d	2	مَوْلَانَا	mawlānā	maulana	mawlānā				
3336	315	d	3	عَلِيَ	'aliya	'aliya	'aliya				
4	1	b	1	پَمْوٖ	pamwe	pamwe	pamwe				along with "the Compassionate"
25	3	b	1	كْوَلِ	kwali	kwali	kwali				and there was a person in a house,
31	3	d	1	كْوَ	kwa	kwa	kwa				[but I wished] to be gratified lawfully.
22	3	a	1	نِلِ	nili	nili	nili				I was going along the road,
29	3	c	1	مٗيٗ	moyo	moyo	moyo				and my heart desired her,
47	5	b	1	أُنَ	una	una	una				his heart was troubled.
55	5	d	1	مْكٗنٗ	mkono	mkono	mkono				and clasped her in his arms.
57	6	a	1	مْوَنَ	mwana	mwana	mwana				The daughter of the Prophet
60	6	b	1	يَلِ	yali	yali	yali				was unaware of these things
76	8	a	1	أَكَفَنْيَ	akafanya	akafanya	akafanya				She tried to convince Fatima,
1445	134	d	1	وَءٗ	wao	wao	wao				staring at me. (?)
1447	135	a	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				Jaafar said:
1449	135	b	1	بُوْ	buu	buu	buu				"Abu Bakr, don't worry --
1452	135	c	1	كِسِمَ	kisima	kisima	kisima				don't cover the well.
1454	135	d	1	نِتَرُدِ	niṯaruḏi	nitarudi	niṯaruḏi				I will return to tell you." (?)
1456	136	a	1	سِنَ	sina	sina	sina				"I have no fear [in] my heart
1460	136	b	1	كُنْوَ	kunwa	kunwa	kunwa				that my goats should drink the water."
28	3	b	4	چُمْبَنِ	chumbani	chumbani	chumbani		The woman probably went indoors to hide from Ali.  The custom is for  women to hide from men of their own status.  Therefore, if they hide when they see a man coming, the man will be pleased, because it is a compliment to him to be considered of noble status.  On the other hand, if the woman does not hide, the man may be angry, because he will think she is looking down on him. Thus, women will not hide from lascivious people, but only from those who aren't, because they are worthy of more respect.		
24	3	a	3	نْدِيَنِ	nḏiyani	ndiyani	ndiani				
27	3	b	3	مْٹُ	mţu	mtu	mtu				
30	3	c	2	أُكَمْتَمَنِ	ukamṯamani	ukamtamani	ukamtamani				
32	3	d	2	حَلَالِ	ḥalāli	halali	halali				
33	3	d	3	كُرِضِيَ	kuriḍiya	kuridhiya	kuridhia		Ali did not want to sin by committing adultery with her, so he decides to marry in secret -- \Swa{kuoa kwa siri}.  Among the Swahili it is possible to have a secret wife (\Swa{mke wa siri}) if it is thought that the first wife or other people would object.  An \Swa{mke wa siri} has all the rights of an ordinary wife, except that the marriage is not publicised.  This custom has certain similarities to one formerly widespread in the Scottish village of Ford (ref req), where the courtship, betrothal and even marriage of the couple were done secretly.  Even if it was known that a certain couple were courting, it was considered a breach of etiquette to mention this in public.		
38	4	b	2	زَيْدَنِ	zayḏani	zaydani	zaidani				
40	4	c	2	پٖٹٖ	peţe	pete	pete		This ring is an important factor in the rest of the story, because it had been given to Ali by his wife Fatima.		
41	4	c	3	چَنْدَنِ	chanḏani	chandani	chandani				
43	4	d	2	كُمْڤَلِيَ	kumvaliya	kumvaliya	kumvalia				
90	9	c	1	أَلِ	ali	ali	ali				He had a ring on his finger, 
94	9	d	1	كَوَهِ	kawahi	kawahi	kawahi				and he left it with her."
100	10	b	1	مِمِ	mimi	mimi	mimi				I didn't pay him any heed.
105	10	d	1	يٖئٗ	yeo	yeo	yeo				today, I will ask him.
107	11	a	1	أَكَفَنْيَ	akafanya	akafanya	akafanya				But Fatima then acted immediately --
110	11	b	1	أَسِئِوٖزٖ	asiiweze	asiiweze	asiiweze				she could not restrain herself.
114	11	d	1	بَبَكٗ	babako	babako	babako				"I am summoning your father."
123	12	d	1	مْبٖلٖ	mbele	mbele	mbele				in front of the Prophet.
127	13	a	1	كَفَسِرِ	kafasiri	kafasiri	kafasiri				He addressed [Ali], the Appointed One, [saying:]
129	13	b	1	هَمْكُلِوَ	hamkuliwa	hamkuliwa	hamkuliwa				"You are wanted at home."
131	13	c	1	أَكِسِكِيَ	akisikiya	akisikiya	akisikiya				When the Trustworthy One heard this
78	8	b	1	فَاطِمَه	fāṭimah	fatimah	Fatima				but Fatima refused to believe her,
80	8	c	1	عَلَامَ	'alāma	'alama	alama				but [the old woman] gave her proof,
82	8	d	1	أُتُنْڠُ	uṯungu	utungu	utungu				and made her worried.
96	10	a	1	سِجُوِ	sijuwi	sijuwi	sijui				"I don't know if I can say that that is true," [said Fatima]
102	10	c	1	أَرُدِپٗ	aruḏipo	arudipo	arudipo				When he comes back from the Prophet's
112	11	c	1	حَسَنِ	ḥasani	hasani	Hasani				She sent Hasan, [saying:]
116	12	a	1	نَمْكُلِيَ	namkuliya	namkuliya	namkulia				"I am summoning him secretly, 
119	12	b	1	أَسِسِكِيٖ	asisikiye	asisikiye	asisikie				so that the Bearer of Good Tidings does not hear."
121	12	c	1	كٖنٖنْدَ	kenenḏa	kenenda	kenenda				[But Hasan] went and spoke [openly],
135	14	a	1	أَكَمُؤُزَ	akamuuza	akamuuza	akamuuza				The Hashimite asked [Ali]:
137	14	b	1	يٖئٗ	yeo	yeo	yeo				"What is the matter with Fatima today?
158	16	a	1	هُرُمَ	huruma	huruma	huruma				Ali was seized with pity,
86	9	a	3	أَمِيْنِ	amı̄ni	amini	Amini				
88	9	b	2	نْدِيٗ	nḏiyo	ndiyo	ndiyo				
92	9	c	3	پٖٹٖ	peţe	pete	pete				
166	16	d	2	نَمْبِيَ	nambiya	nambiya	nambiya				
167	17	a	1	أُنَ	una	una	una				"Do you have a headache,
170	17	b	1	أَمَ	ama	ama	ama				or have you a temperature?"
174	17	c	1	أَكَمْجِبُ	akamjibu	akamjibu	akamjibu				And Fatima replied, 
176	17	d	1	كْوَ	kwa	kwa	kwa				"I am not crying because I am ill."
179	18	a	1	مِمِ	mimi	mimi	mimi				"When I left here," [said Ali],
182	18	b	1	وٖوٖ	wewe	wewe	wewe				"you were talking and laughing.
185	18	c	1	نَ	na	na	na				And if there's anything you want,
89	9	b	3	يَمْكِنِ	yamkini	yamkini	yamkini				
91	9	c	2	نَ	na	na	na				
98	10	a	3	نِ	ni	ni	ni				
99	10	a	4	كوٖلِ	kweli	kweli	kweli				
103	10	c	2	كْوَ	kwa	kwa	kwa				
93	9	c	4	چَنْدَنِ	chanḏani	chandani	chandani				
95	9	d	2	كُمْفُلِيَ	kumfuliya	kumfuliya	kumfulia				
97	10	a	2	كهَنٖنَ	kʿanena	kanena	kanena				
101	10	b	2	سِمتَأَمَلِ	simṯaamali	simtaamali	simtaamali				
104	10	c	3	رَسُوْلِ	rasūli	rasuli	Rasuli				
132	13	c	2	أَمِيْنِ	amı̄ni	amini	Amini				
133	13	d	1	عَجَبُ	'ajabu	'ajabu	ajabu				he was filled with wonder.
134	13	d	2	إِكَمْنْڠِيَ	ikamngiya	ikamngiya	ikamngia				
136	14	a	2	هَشِمِ	hashimi	hashimi	Hashimi				
141	14	c	1	هُكْوَمْكُوَ	hukwamkuwa	hukwamkuwa	hukwamkua				She wants you in a hurry, 
144	14	d	1	نَايٗ	nāyo	nayo	nayo				and that is not like her."
147	15	a	1	عَلِى	'alii	'alii	Ali				Ali got up
149	15	b	1	أَكَنٖنْدَ	akanenḏa	akanenda	akanenda				and went in haste
152	15	c	1	هَتَ	haṯa	hata	hata				until he arrived home.
155	15	d	1	مْوَنَ	mwana	mwana	Mwana				Lady Fatima was crying.
160	16	b	1	عَلِيْ	'alii	'alii	Ali				and became perplexed.
189	18	d	1	أُسِخٗفُ	usikhofu	usihofu	usihofu				don't be afraid to ask me [for it]."
108	11	a	2	هِمَ	hima	hima	hima				
109	11	a	3	هِمَ	hima	hima	hima				
117	12	a	2	كْوَ	kwa	kwa	kwa				
118	12	a	3	سِرِ	siri	siri	siri				
122	12	c	2	أَكَفَسِرِ	akafasiri	akafasiri	akafasiri				
124	12	d	2	زَ	za	za	za				
130	13	b	2	نْيُمْبَنِ	nyumbani	nyumbani	nyumbani				
138	14	b	2	أُ	u	u	u				
139	14	b	3	نَنِ	nani	nani	nani				
142	14	c	2	كْوَ	kwa	kwa	kwa				
143	14	c	3	مِمِ	mimi	mimi	mimi				
145	14	d	2	سِيٗ	siyo	siyo	siyo				
148	15	a	2	أَكَئِنُكَ	akainuka	akainuka	akainuka				
150	15	b	2	كْوَ	kwa	kwa	kwa				
151	15	b	3	هَرَكَ	haraka	haraka	haraka				
153	15	c	2	نْيُمْبَنِ	nyumbani	nyumbani	nyumbani				
154	15	c	3	كِفِكَ	kifika	kifika	kifika				
159	16	a	2	زِكَمْشِكَ	zikamshika	zikamshika	zikamshika				
161	16	b	2	كَشَوِشِكَ	kashawishika	kashawishika	kashawishika				
162	16	c	1	كَمْبَ	kamba	kamba	kamba				He said, "Fatima, listen -- 
164	16	c	3	پُلِكَ	pulika	pulika	pulika				
165	16	d	1	أُلِلٗنَلٗ	ulilonalo	ulilonalo	ulilonalo				tell me what's wrong?"
169	17	a	3	هُكُؤُمَ	hukuuma	hukuuma	hukuuma				
171	17	b	2	أُمٖشِكْوَ	umeshikwa	umeshikwa	umeshikwa				
172	17	b	3	نِ	ni	ni	ni				
180	18	a	2	هَپَ	hapa	hapa	hapa				
183	18	b	2	هُنٖنَ	hunena	hunena	hunena				
186	18	c	2	كَمَ	kama	kama	kama				
106	10	d	2	تهَمْزِنْڠَتِيَ	ṯʿamzingaṯiya	tamzingatiya	tamzingatia				
111	11	b	2	فَاطِمَه	fāṭimah	fatimah	Fatima				
113	11	c	2	أَكَمْٹُمَ	akamţuma	akamtuma	akamtuma				
115	11	d	2	نَمْكُلِيَ	namkuliya	namkuliya	namkulia				
120	12	b	2	بَشِيْرِ	bashı̄ri	bashiri	Bashiri				
125	12	d	3	ٹُمْوَ	ţumwa	tumwa	Tumwa				
126	12	d	4	نَبِيَ	nabiya	nabiya	Nabia				
128	13	a	2	مُعَيَنِ	mu'ayani	mu'ayani	muayani				
140	14	b	4	فَاطِمَه	fāṭimah	fatimah	Fatima				
146	14	d	3	مَزٗوٖيَ	mazoweya	mazoweya	mazoea				
156	15	d	2	فَاطِمَ	fāṭima	fatima	Fatima				
157	15	d	3	هُلِيَ	huliya	huliya	hulia				
163	16	c	2	فَتُمَ	faṯuma	fatuma	Fatima				
168	17	a	2	كِتْوَ	kiṯwa	kitwa	kitwa				
173	17	b	4	حُمَ	ḥuma	huma	huma				
175	17	c	2	فَتُمَ	faṯuma	fatuma	Fatima				
177	17	d	2	مَرَضِ	maraḍi	maradhi	maradhi				
178	17	d	3	سِكُلِيَ	sikuliya	sikuliya	sikulia				
181	18	a	3	نَلِتٗكَ	naliṯoka	nalitoka	nalitoka				
184	18	b	3	هُتٖكَ	huṯeka	huteka	huteka				
187	18	c	3	كهِٹُ	kʿiţu	kitu	kitu				
188	18	c	4	وتَكَ	ūṯaka	utaka	utaka				
190	18	d	2	كُنَمْبِيَ	kunambiya	kunambiya	kunambia				
240	23	b	1	مِمِ	mimi	mimi	mimi				I didn't realise it before.
242	23	c	1	أُنَ	una	una	una				"You have a second wife --
247	23	d	1	هَبَرِ	habari	habari	habari				I have heard the whole story."
249	24	a	1	نَأَپَ	naapa	naapa	naapa				[Ali said:] "I swear to God, dearest --
252	24	b	1	نِ	ni	ni	ni				you are my only wife.
257	24	c	1	نِ	ni	ni	ni				Who is this enemy of mine
261	24	d	1	هُيٗ	huyo	huyo	huyo				who has told you this lie about me?"
268	25	c	1	پٖٹٖ	peţe	pete	peţe				Who have you given the ring to?
271	25	d	1	أُنِپَپٗ	unipapo	unipapo	unipapo				When will you return it to me?"
273	26	a	1	عَلِى	'alii	'alii	'alii				Ali declared:
275	26	b	1	تهَكْوَمْبِيَ	ṯʿakwambiya	takwambiya	ṯʿakwambiya				"I will tell you what really happened.
277	26	c	1	يَلِنْڠِيَ	yalingiya	yalingiya	yalingiya				It fell into a well --
279	26	d	1	تهَكْوٖنْدَ	ṯʿakwenḏa	takwenda	ṯʿakwenḏa				I'l go and get it out for you."
281	27	a	1	هَيَ	haya	haya	haya				[Fatima said:] "Well, your ring -- say
285	27	b	1	مَهَلٖ	mahale	mahale	mahale				where you have put it.
287	27	c	1	كَمَ	kama	kama	kama				so that these exchanges
290	27	d	1	بَبَنْڠُ	babangu	babangu	babangu				I don't tell my father [about them]."
292	28	a	1	علِيْ	'lii	'lii	'lii				Ali was worried
294	28	b	1	فَتُمَ	faṯuma	fatuma	faṯuma				that Fatima was angry.
296	28	c	1	أَلِئِنُكَ	aliinuka	aliinuka	aliinuka				He got up and left,
298	28	d	1	أَكَنٖنْندَ	akanennḏa	akanennda	akanennḏa				and went to the Prophet.
301	29	a	1	أَكَمُؤُزَ	akamuuza	akamuuza	akamuuza				The Hashimite asked him:
303	29	b	1	أَلِ	ali	ali	ali				"What was up with Fatima?"
307	29	c	1	أَلِكهَاٹَ	alikʿāţa	alikata	alikʿāţa				[Ali] interrupted him,
309	29	d	1	مْٹُمٖ	mţume	mtume	mţume				and told the Prophet:
311	30	a	1	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				He told the Noble One:
313	30	b	1	فَتُمَ	faṯuma	fatuma	faṯuma				"Fatima is annoyed with me --
315	30	c	1	زِيَپٗ	ziyapo	ziyapo	ziyapo				things that are not true,
317	30	d	1	زِنْڠِ	zingi	zingi	zingi				I have told her many of them.
319	31	a	1	أَلِكِلِيَ	alikiliya	alikiliya	alikiliya				He cried, "Oh Prophet!
322	31	b	1	نَمِ	nami	nami	nami				I've really done it now.
325	31	c	1	كُمْوَبِيَ	kumwabiya	kumwabiya	kumwabiya				I haven't the nerve to tell her.
327	31	d	1	حٗوْفُ	ḥōfu	hofu	ḥōfu				I'm filled with fear.
329	32	a	1	تٖنَ	ṯena	tena	ṯena				"So you go, my Lord,
332	32	b	1	أُمُؤٗنْيٖ	umuonye	umuonye	umuonye				and tell her to calm down."
334	32	c	1	كَئِنُكَ	kainuka	kainuka	kainuka				Muhammad got up,
336	32	d	1	هَپٗ	hapo	hapo	hapo				and then set out on the way [to Fatima's house].
339	33	a	1	أَكٖنْدَ	akenḏa	akenda	akenḏa				He went [to the house] and sat down.
341	33	b	1	مٗيٗ	moyo	moyo	moyo				His heart was confused,
351	34	b	1	وَلِ	wali	wali	wali				"Was there anything wrong, Fatima?
355	34	c	1	حَسَنِ	ḥasani	hasani	ḥasani				Hasan came [to us] in a hurry
358	34	d	1	عَليْ	'alı̄	'ali	'alı̄				to fetch Ali."
360	35	a	1	فَتُمَ	faṯuma	fatuma	faṯuma				Fatima did not hesitate,
362	35	b	1	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				she told the Bearer of Glad Tidings:
364	35	c	1	علِيْ	'lii	'lii	'lii				"It's news about Ali --
367	35	d	1	يٖؤٗ	yeo	yeo	yeo				I heard it today."
369	36	a	1	أَكَمُؤُزَ	akamuuza	akamuuza	akamuuza				The Trustworthy One asked her:
371	36	b	1	نِ	ni	ni	ni				"What sort of news is it
375	36	c	1	أُسِمْنْڠٗجٖ	usimngoje	usimngoje	usimngoje				that you couldn't wait for him at home,
377	36	d	1	أُكَجَ	ukaja	ukaja	ukaja				but came and fetched him?"
379	37	a	1	أَكَئِنَمَ	akainama	akainama	akainama				Fatima bowed down
381	37	b	1	كُمْسِتَحِ	kumsiṯaḥi	kumsitahi	kumsiṯaḥi				to show honour to the Hashimite,
383	37	c	1	يَلٗمْتٗكَ	yalomṯoka	yalomtoka	yalomṯoka				and words came tumbling out, 
385	37	d	1	بَبَكٖ	babake	babake	babake				and she explained [everything] to her father.
344	33	c	1	كَئِفَنْيَ	kaifanya	kaifanya	kaifanya				He pretended he knew nothing,
347	33	d	1	ٰإٖنٖنْدٖيْ	äenenḏee	aenendee	äenenḏee				[that] he had just come to look in on her.
430	42	a	1	نَ	na	na	na				"And the person who deceived me --
433	42	b	1	سَسَ	sasa	sasa	sasa				now I have realised
435	42	c	1	هَٹُچٖنْدٖلٖئِ	haţuchenḏelei	hatuchendelei	haţuchenḏelei				she did not want good fortune for us --
437	42	d	1	هَوٖزِ	hawezi	hawezi	hawezi				she couldn't look at us [without envy].
447	43	d	1	نِيَه	niyah	niyah	niyah				planting evil intentions in me.
450	44	a	1	هَيَ	haya	haya	haya				I have completed these [things],
452	44	b	1	نَ	na	na	na				and I will put others into verse,
455	44	c	1	جَمِيْعِ	jamī'i	jami'i	jamī'i				so that all of you may understand them -- 
457	44	d	1	نِمٖچٖنْدَ	nimechenḏa	nimechenda	nimechenḏa				I have gone on now to tell you.
459	45	a	1	فَهَمُنِ	fahamuni	fahamuni	fahamuni				Pay attention, noble [listeners],
461	45	b	1	يٖؤٗ	yeo	yeo	yeo				so that today I may give you an explanation
464	45	c	1	پٖٹٖ	peţe	pete	peţe				[about] my distinctive ring --
468	45	d	1	حُجَ	ḥuja	huja	ḥuja				why I left it behind.
470	46	a	1	نَلِئِوَتَ	naliiwaṯa	naliiwata	naliiwaṯa				I left it for the purpose,
472	46	b	1	سِ	si	si	si				not of increasing [her] love for me,
475	46	c	1	مَرَ	mara	mara	mara				[but lest] once the child was born,
478	46	d	1	أَصِلِ	aṣili	asili	aṣili				its heritage should be lost.
480	47	a	1	بَسِ	basi	basi	basi				Indeed, what I had supposed
482	47	b	1	نْدِيٗ	nḏiyo	ndiyo	nḏiyo				was exactly what happened.
485	47	c	1	أَكَزَوَ	akazawa	akazawa	akazawa				Jaafar wa born,
516	50	c	1	كُنَ	kuna	kuna	kuna				There was a well in the forest,
519	50	d	1	أَكٖنْدَ	akenḏa	akenda	akenḏa				and [Ali] went to examine it.
521	51	a	1	نَاءٖ	nae	nae	nae				And he went from suspicion,
525	51	b	1	مَاءِ	mai	mai	mai				not wanting water.
527	51	c	1	نَاءٖ	nae	nae	nae				 [Although] he had [earlier] covered it,
529	51	d	1	كِوَزِ	kiwazi	kiwazi	kiwazi				it was open when he got there.
531	52	a	1	هَپٗ	hapo	hapo	hapo				So Ali the Lion-like
534	52	b	1	كِوَزَ	kiwaza	kiwaza	kiwaza				pondered and considered.
537	52	c	1	وَمٖكُيَ	wamekuya	wamekuya	wamekuya				"Infidels have come here
539	52	d	1	يٖؤٗ	yeo	yeo	yeo				to uncover it today in spite of me."
541	53	a	1	كِشَ	kisha	kisha	kisha				Then he said,
543	53	b	1	نَ	na	na	na				"I will cover it again today,
546	53	c	1	سِنَ	sina	sina	sina				and doubtless I will catch
549	53	d	1	مْٹُيٖ	mţuye	mtuye	mţuye				that person who is behaving like that."
551	54	a	1	أَچٗنْدٗكَ	achonḏoka	achondoka	achonḏoka				When he had gone off [to hide] behind it,
554	54	b	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				Jaafari approached,
556	54	c	1	لِلٖ	lile	lile	lile				pushed off the plank [covering the well],
559	54	d	1	مْبَلِ	mbali	mbali	mbali				and threw it far away.
561	55	a	1	مْبُزِ	mbuzi	mbuzi	mbuzi				His goats drank greedily
565	55	b	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				and Jaafar was there behind them.
568	55	c	1	كِشَ	kisha	kisha	kisha				Then he too came forward, 
571	55	d	1	عَلِيْ	'alii	'alii	'alii				and Ali watched him.
573	56	a	1	أَپٖڠٖمَ	apegema	apegema	apegema				Jaafar approached, saying:
575	56	b	1	ٹُتَصِنْدَنَ	ţuṯaṣinḏana	tutasindana	ţuṯaṣinḏana				"We will compete tit-for-tat --
577	56	c	1	كْوَ	kwa	kwa	kwa				and if it's today that he comes back,
581	56	d	1	هَلِدِرِكِ	haliḏiriki	halidiriki	haliḏiriki				he will not find [the plank] when he gets here."
583	57	a	1	چَمْبَ	chamba	chamba	chamba				He was saying: "If he is challenging me, 
587	57	b	1	أَيَپٗ	ayapo	ayapo	ayapo				when he gets here he will submit to me.
589	57	c	1	هِلِ	hili	hili	hili				I'm at the end of my tether --
592	57	d	1	نْڠٗٹٖ	ngoţe	ngote	ngoţe				I'll teach him a lesson."
594	58	a	1	مَاءِ	mai	mai	mai				[But] while he was drawing water,
598	58	b	2	عَلِى	'alii	'alii	'alii				Ali came out [of hiding]
600	58	c	1	مْكٗنٗ	mkono	mkono	mkono				and grabbed him by the arm.
604	59	a	1	وٖوٖ	wewe	wewe	wewe				"Why are you grabbing hold of me?
606	59	b	1	مِمِ	mimi	mimi	mimi				I'm not in the least afraid of you.
609	59	c	1	هَتَ	haṯa	hata	haṯa				Even if you were a djinn
613	59	d	1	نَيُوَ	nayuwa	nayuwa	nayuwa				I would know how to read [the Qur'an] against you.
622	60	d	1	نَ	na	na	na				I will say even more to you."
634	61	d	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				and Jaafar spoke to him.
636	62	a	1	كَمْوَمْبِيَ	kamwambiya	kamwambiya	kamwambiya				He spoke to him and said:
638	62	b	1	مْوَنَ	mwana	mwana	mwana				"What sort of person are you?
641	62	c	1	بَبَ	baba	baba	baba				[My] father is no longer in this world,
644	62	d	1	نْدِپٗ	nḏipo	ndipo	nḏipo				and that is why you are bullying me."
646	63	a	1	كَمُؤٗزَ	kamuoza	kamuoza	kamuoza				[Ali] asked him: "What are you saying?
648	63	b	1	وٖوٖ	wewe	wewe	wewe				Who is your father?
652	63	c	1	كَمْبَ	kamba	kamba	kamba				[Jaafar] said: "He is the ring on my finger."
656	63	d	1	عَلِى	'alii	'alii	'alii				Ali looked at it.
658	64	a	1	پٖٹٖ	peţe	pete	peţe				Once he saw the ring
661	64	b	1	كِسٗمَ	kisoma	kisoma	kisoma				and read his name [on it],
665	64	c	1	أَرُدِ	aruḏi	arudi	aruḏi				he stepped back greatly saddened
667	64	d	1	نَ	na	na	na				and was filled with remorse.
670	65	a	1	كِشَ	kisha	kisha	kisha				Then he told [Jaafar]:
673	65	b	1	سِنْڠَلِكُپِجِئٖ	singalikupijie	singalikupijie	singalikupijie				"I should not have attacked you.
674	65	c	1	إِنَ	ina	ina	ina				As for the name you are to be called,
677	65	d	1	بَبَكٗ	babako	babako	babako				your father is [me], Ali.
680	66	a	1	نِنْڠَلِپٗتٖزَ	ningalipoṯeza	ningalipoteza	ningalipoṯeza				I would have spilt your blood
682	66	b	1	كَمَ	kama	kama	kama				if I had not recognised you."
684	66	c	1	أَكِشَ	akisha	akisha	akisha				When he finished speaking,
686	66	d	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				Jaafar spoke to him:
688	67	a	1	وٖوٖ	wewe	wewe	wewe				"When you see someone,
691	67	b	1	هُمُؤُزِ	humuuzi	humuuzi	humuuzi				you don't even ask his name.
694	67	c	1	هُجِؤٗنَ	hujiona	hujiona	hujiona				You see yourself as a bruiser,
696	67	d	1	أُلِؤٗنَ	uliona	uliona	uliona				and you thought I would run away.
698	68	a	1	كْوَنْزَ	kwanza	kwanza	kwanza				First, give me back my ring,
702	68	b	1	إِنُكَإٖوٖ	inukaewe	inukaewe	inukaewe				and get up, father --
704	68	c	1	هُنْڠَلِوٖزٖ	hungaliweze	hungaliweze	hungaliweze				you would not have been able 
721	70	b	1	مِمِ	mimi	mimi	mimi				"I am called Jaafar,
724	70	c	1	وَ	wa	wa	wa				[son] of Ali the Lion-like
727	70	d	1	نَ	na	na	na				and I am nine years old."
732	71	a	1	وَتٗوٖ	waṯowe	watowe	waṯowe				"Bring your goats out of the forest," [said Ali],
736	71	b	2	أُوَپٖكٖ	uwapeke	uwapeke	uwapeke				"and herd them along the road
738	71	c	1	ٹْوٖنٖنْدٖ	ţwenenḏe	twenende	ţwenenḏe				so that we may go on towards our town."
741	71	d	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				But Jaafar spoke to him.
743	72	a	1	كَمَْمْبِيَ	kamambiya	kamambiya	kamambiya				He told him: "I am going off --
746	72	b	1	نِنَ	nina	nina	nina				I have my teacher
750	72	c	1	نِمُوَڠٖ	nimuwage	nimuwage	nimuwage				whom I must take leave of, and my mother.
753	72	d	1	كِشَ	kisha	kisha	kisha				Then I will come tomorrow."
756	73	a	1	كٖشٗ	kesho	kesho	kesho				"When tomorrow has dawned,
758	73	b	1	نَ	na	na	na				I will get up early, 
761	73	c	1	سَاءَ	saa	saa	saa				and when the first hour comes
764	73	d	1	بَبَ	baba	baba	baba				I will arrive with you, father."
766	74	a	1	أَكَمْطِبُ	akamṭibu	akamtibu	akamṭibu				Ali gave him some advice:
769	74	b	2	نْدِيَ	nḏiya	ndiya	nḏiya				"When you come to the fork in the road,
772	74	c	1	يَ	ya	ya	ya				the way to Mecca is the one on the right --
779	75	a	1	كُمْرُدِشِيَ	kumruḏishiya	kumrudishiya	kumruḏishiya				He wished Jaafar well:
781	75	b	1	نَسِ	nasi	nasi	nasi				"So, now, off you go,
785	75	c	1	مْوَلِمُ	mwalimu	mwalimu	mwalimu				the teacher and your mother
788	75	d	1	نَ	na	na	na				and your relatives -- give them my best wishes."
791	76	a	1	نَاءٖ	nae	nae	nae				And [Jaafar], a polite child,
795	76	b	1	كَمْوَمْبِيَ	kamwambiya	kamwambiya	kamwambiya				told him: "Thank you.
797	76	c	1	نَمِ	nami	nami	nami				And from me to your relatives there,
800	76	d	1	أُپٖنْدَ	upenḏa	upenda	upenḏa				kindly give them my regards."
802	77	a	1	سَلَامُ	salāmu	salamu	salāmu				Greetings to Abu Bakr,
805	77	b	1	أَزْوَاجِ	azwāji	azwaji	azwāji				your wives and children,
808	77	c	1	سُزَاءٗ	suzao	suzao	suzao				both close and extended family --
811	77	d	1	هَؤٗ	hao	hao	hao				I am thinking of them."
813	78	a	1	نَسِ	nasi	nasi	nasi				So then Jaafar
816	78	b	1	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				said goodbye to him,
819	78	c	1	نَ	na	na	na				and Ali the Lion-like
822	78	d	1	مْنْڠُ	mngu	mngu	mngu				prayed to God for him.
827	79	b	1	كٖنْدَ	kenḏa	kenda	kenḏa				he went to his teacher's house,
831	79	c	1	كَمْپَ	kampa	kampa	kampa				and gave him his news --
834	79	d	1	كْوَءٗ	kwao	kwao	kwao				[the teacher] had not yet heard it there.
836	80	a	1	أَكِشَ	akisha	akisha	akisha				When he had finished explaining [everything],
840	80	c	1	كَمبَ	kamba	kamba	kamba				and said, "You are  making me sad
843	80	d	1	هَپٗ	hapo	hapo	hapo				with what you have told me here."
824	79	a	1	مُئِنِ	muini	muini	muini				When [Jaafar] entered his village
838	80	b	1	أَكَلِيَ	akaliya	akaliya	akaliya				the teacher wept,
